Datum	2021-02-18
Zeit	14:25:18

KSP-h(max)[m]	Zeile-Schnitt(alle_Daten)	Zeile_Schnitt(MM-Daten)
0.28	4020	311


Kistler-basierte Maximalwerte
Fz_max[N]	I_max[Ns]	v_max[m/s]	P_abs_max[W]	P_rel_max[W]
4643.951	770.388	11.09	15601.687	224.592
myoMOTION-basierte Maximalwerte
Fz_max[N]	I_max[Ns]	v_max[m/s]	P_abs_max[W]	P_rel_max[W]
4623.2	652.27	9.39	15256.305	219.62


# Zeit[Hz]	Kraft[N]	Impuls[Ns]	Geschw[m/s]	P_abs[W]	P_rel[W]
415.000000	805.822000	34.684000	0.499000	402.343000	5.792000
416.000000	805.494000	34.767000	0.500000	403.138000	5.803000
417.000000	805.494000	34.850000	0.502000	404.097000	5.817000
418.000000	805.494000	34.933000	0.503000	405.055000	5.831000
419.000000	805.494000	35.015000	0.504000	406.014000	5.845000
420.000000	805.494000	35.098000	0.505000	406.973000	5.859000
421.000000	805.205000	35.181000	0.506000	407.785000	5.870000
422.000000	805.205000	35.263000	0.508000	408.740000	5.884000
423.000000	805.205000	35.346000	0.509000	409.697000	5.898000
424.000000	804.600000	35.428000	0.510000	410.342000	5.907000
425.000000	804.904000	35.510000	0.511000	411.450000	5.923000
426.000000	804.600000	35.592000	0.512000	412.247000	5.934000
427.000000	804.271000	35.674000	0.514000	413.027000	5.946000
428.000000	804.600000	35.756000	0.515000	414.145000	5.962000
429.000000	804.271000	35.838000	0.516000	414.925000	5.973000
430.000000	804.271000	35.920000	0.517000	415.872000	5.987000
431.000000	804.271000	36.002000	0.518000	416.821000	6.000000
432.000000	804.271000	36.084000	0.519000	417.768000	6.014000
433.000000	804.271000	36.166000	0.521000	418.716000	6.028000
434.000000	804.271000	36.247000	0.522000	419.663000	6.041000
435.000000	804.271000	36.329000	0.523000	420.612000	6.055000
436.000000	803.943000	36.411000	0.524000	421.386000	6.066000
437.000000	803.609000	36.493000	0.525000	422.155000	6.077000
438.000000	803.609000	36.574000	0.526000	423.096000	6.091000
439.000000	803.609000	36.655000	0.528000	424.038000	6.104000
440.000000	803.609000	36.737000	0.529000	424.980000	6.118000
441.000000	803.609000	36.818000	0.530000	425.922000	6.131000
442.000000	803.609000	36.900000	0.531000	426.863000	6.145000
443.000000	803.609000	36.981000	0.532000	427.806000	6.158000
444.000000	803.609000	37.063000	0.534000	428.747000	6.172000
445.000000	803.949000	37.144000	0.535000	429.873000	6.188000
446.000000	803.609000	37.226000	0.536000	430.635000	6.199000
447.000000	803.949000	37.307000	0.537000	431.761000	6.215000
448.000000	803.949000	37.389000	0.538000	432.706000	6.229000
449.000000	803.949000	37.470000	0.539000	433.651000	6.243000
450.000000	803.949000	37.552000	0.541000	434.596000	6.256000
451.000000	803.949000	37.634000	0.542000	435.541000	6.270000
452.000000	804.250000	37.716000	0.543000	436.650000	6.286000
453.000000	803.949000	37.797000	0.544000	437.433000	6.297000
454.000000	803.620000	37.879000	0.545000	438.198000	6.308000
455.000000	803.620000	37.960000	0.546000	439.139000	6.322000
456.000000	804.250000	38.042000	0.548000	440.428000	6.340000
457.000000	804.218000	38.124000	0.549000	441.359000	6.354000
458.000000	804.218000	38.206000	0.550000	442.306000	6.367000
459.000000	804.218000	38.287000	0.551000	443.254000	6.381000
460.000000	803.884000	38.369000	0.552000	444.015000	6.392000
461.000000	804.218000	38.451000	0.554000	445.145000	6.408000
462.000000	803.884000	38.533000	0.555000	445.907000	6.419000
463.000000	804.218000	38.614000	0.556000	447.038000	6.435000
464.000000	803.884000	38.696000	0.557000	447.799000	6.446000
465.000000	803.884000	38.778000	0.558000	448.742000	6.460000
466.000000	803.884000	38.859000	0.559000	449.688000	6.473000
467.000000	803.884000	38.941000	0.561000	450.631000	6.487000
468.000000	803.884000	39.023000	0.562000	451.577000	6.501000
469.000000	803.884000	39.104000	0.563000	452.520000	6.514000
470.000000	803.555000	39.186000	0.564000	453.279000	6.525000
471.000000	803.555000	39.267000	0.565000	454.219000	6.539000
472.000000	803.896000	39.349000	0.566000	455.356000	6.555000
473.000000	803.896000	39.430000	0.568000	456.299000	6.569000
474.000000	803.896000	39.512000	0.569000	457.245000	6.582000
475.000000	803.896000	39.593000	0.570000	458.188000	6.596000
476.000000	803.896000	39.675000	0.571000	459.134000	6.609000
477.000000	804.231000	39.757000	0.572000	460.270000	6.626000
478.000000	803.896000	39.839000	0.573000	461.027000	6.637000
479.000000	803.896000	39.920000	0.575000	461.969000	6.650000
480.000000	804.231000	40.002000	0.576000	463.109000	6.667000
481.000000	804.231000	40.084000	0.577000	464.055000	6.680000
482.000000	804.231000	40.166000	0.578000	465.004000	6.694000
483.000000	804.231000	40.247000	0.579000	465.950000	6.708000
484.000000	803.902000	40.329000	0.581000	466.708000	6.718000
485.000000	803.902000	40.411000	0.582000	467.650000	6.732000
486.000000	803.902000	40.492000	0.583000	468.597000	6.746000
487.000000	803.902000	40.574000	0.584000	469.539000	6.759000
488.000000	803.902000	40.656000	0.585000	470.486000	6.773000
489.000000	803.902000	40.737000	0.586000	471.428000	6.786000
490.000000	803.902000	40.819000	0.588000	472.375000	6.800000
491.000000	803.902000	40.900000	0.589000	473.317000	6.814000
492.000000	803.902000	40.982000	0.590000	474.264000	6.827000
493.000000	803.902000	41.064000	0.591000	475.206000	6.841000
494.000000	803.902000	41.145000	0.592000	476.153000	6.854000
495.000000	803.902000	41.227000	0.593000	477.095000	6.868000
496.000000	803.598000	41.309000	0.595000	477.861000	6.879000
497.000000	803.598000	41.390000	0.596000	478.800000	6.892000
498.000000	803.573000	41.471000	0.597000	479.730000	6.906000
499.000000	803.573000	41.553000	0.598000	480.669000	6.919000
500.000000	803.269000	41.634000	0.599000	481.430000	6.930000
501.000000	803.269000	41.715000	0.601000	482.366000	6.944000
502.000000	803.269000	41.797000	0.602000	483.308000	6.957000
503.000000	803.269000	41.877000	0.603000	484.243000	6.971000
504.000000	803.269000	41.959000	0.604000	485.186000	6.984000
505.000000	803.269000	42.040000	0.605000	486.121000	6.998000
506.000000	803.269000	42.121000	0.606000	487.063000	7.011000
507.000000	803.269000	42.202000	0.608000	487.999000	7.025000
508.000000	803.269000	42.284000	0.609000	488.941000	7.038000
509.000000	803.269000	42.365000	0.610000	489.877000	7.052000
510.000000	803.269000	42.446000	0.611000	490.819000	7.066000
511.000000	802.940000	42.527000	0.612000	491.553000	7.076000
512.000000	802.940000	42.608000	0.613000	492.491000	7.090000
513.000000	803.276000	42.689000	0.615000	493.631000	7.106000
514.000000	802.940000	42.770000	0.616000	494.367000	7.117000
515.000000	802.940000	42.851000	0.617000	495.299000	7.130000
516.000000	802.940000	42.932000	0.618000	496.239000	7.144000
517.000000	802.940000	43.013000	0.619000	497.171000	7.157000
518.000000	802.940000	43.094000	0.620000	498.111000	7.170000
519.000000	802.940000	43.175000	0.622000	499.043000	7.184000
520.000000	802.600000	43.256000	0.623000	499.770000	7.194000
521.000000	802.940000	43.337000	0.624000	500.912000	7.211000
522.000000	802.940000	43.418000	0.625000	501.853000	7.224000
523.000000	802.606000	43.499000	0.626000	502.574000	7.235000
524.000000	802.606000	43.580000	0.627000	503.511000	7.248000
525.000000	802.266000	43.660000	0.629000	504.225000	7.258000
526.000000	802.940000	43.741000	0.630000	505.585000	7.278000
527.000000	801.937000	43.821000	0.631000	505.882000	7.282000
528.000000	802.278000	43.902000	0.632000	507.026000	7.299000
529.000000	802.278000	43.982000	0.633000	507.955000	7.312000
530.000000	802.278000	44.063000	0.634000	508.886000	7.326000
531.000000	802.278000	44.143000	0.635000	509.816000	7.339000
532.000000	801.937000	44.224000	0.637000	510.529000	7.349000
533.000000	802.278000	44.304000	0.638000	511.673000	7.366000
534.000000	801.937000	44.385000	0.639000	512.387000	7.376000
535.000000	802.278000	44.465000	0.640000	513.531000	7.392000
536.000000	801.937000	44.546000	0.641000	514.245000	7.403000
537.000000	802.278000	44.626000	0.642000	515.388000	7.419000
538.000000	801.937000	44.707000	0.644000	516.102000	7.429000
539.000000	801.603000	44.787000	0.645000	516.809000	7.440000
540.000000	801.944000	44.867000	0.646000	517.957000	7.456000
541.000000	801.937000	44.947000	0.647000	518.877000	7.469000
542.000000	801.937000	45.028000	0.648000	519.808000	7.483000
543.000000	801.944000	45.108000	0.649000	520.736000	7.496000
544.000000	801.603000	45.188000	0.651000	521.444000	7.506000
545.000000	801.944000	45.268000	0.652000	522.587000	7.523000
546.000000	801.603000	45.349000	0.653000	523.296000	7.533000
547.000000	801.944000	45.429000	0.654000	524.439000	7.549000
548.000000	801.944000	45.509000	0.655000	525.371000	7.563000
549.000000	801.944000	45.589000	0.656000	526.294000	7.576000
550.000000	801.603000	45.670000	0.657000	527.001000	7.586000
551.000000	801.603000	45.749000	0.659000	527.920000	7.600000
552.000000	801.615000	45.830000	0.660000	528.857000	7.613000
553.000000	801.615000	45.910000	0.661000	529.776000	7.626000
554.000000	801.615000	45.990000	0.662000	530.706000	7.640000
555.000000	801.280000	46.070000	0.663000	531.401000	7.650000
556.000000	801.615000	46.150000	0.664000	532.551000	7.666000
557.000000	800.939000	46.230000	0.665000	533.019000	7.673000
558.000000	801.280000	46.310000	0.667000	534.168000	7.690000
559.000000	801.615000	46.389000	0.668000	535.311000	7.706000
560.000000	800.946000	46.470000	0.669000	535.790000	7.713000
561.000000	800.946000	46.549000	0.670000	536.704000	7.726000
562.000000	800.946000	46.629000	0.671000	537.627000	7.739000
563.000000	800.946000	46.708000	0.672000	538.540000	7.752000
564.000000	800.946000	46.788000	0.674000	539.463000	7.766000
565.000000	801.281000	46.868000	0.675000	540.604000	7.782000
566.000000	801.281000	46.948000	0.676000	541.531000	7.796000
567.000000	800.946000	47.027000	0.677000	542.219000	7.805000
568.000000	800.946000	47.107000	0.678000	543.142000	7.819000
569.000000	800.946000	47.187000	0.679000	544.056000	7.832000
570.000000	801.281000	47.267000	0.680000	545.207000	7.848000
571.000000	801.281000	47.346000	0.682000	546.125000	7.862000
572.000000	800.946000	47.426000	0.683000	546.820000	7.872000
573.000000	800.946000	47.506000	0.684000	547.734000	7.885000
574.000000	801.281000	47.586000	0.685000	548.888000	7.901000
575.000000	801.281000	47.665000	0.686000	549.805000	7.915000
576.000000	801.281000	47.745000	0.687000	550.730000	7.928000
577.000000	801.621000	47.825000	0.688000	551.883000	7.945000
578.000000	801.621000	47.906000	0.690000	552.812000	7.958000
579.000000	801.621000	47.985000	0.691000	553.732000	7.971000
580.000000	801.621000	48.066000	0.692000	554.661000	7.985000
581.000000	801.950000	48.146000	0.693000	555.809000	8.001000
582.000000	801.621000	48.226000	0.694000	556.513000	8.011000
583.000000	801.950000	48.306000	0.695000	557.661000	8.028000
584.000000	801.950000	48.387000	0.697000	558.595000	8.041000
585.000000	801.621000	48.467000	0.698000	559.286000	8.051000
586.000000	802.248000	48.547000	0.699000	560.655000	8.071000
587.000000	802.248000	48.627000	0.700000	561.580000	8.084000
588.000000	802.248000	48.708000	0.701000	562.514000	8.098000
589.000000	802.248000	48.788000	0.702000	563.440000	8.111000
590.000000	802.248000	48.869000	0.703000	564.374000	8.124000
591.000000	802.248000	48.949000	0.705000	565.299000	8.138000
592.000000	802.588000	49.030000	0.706000	566.475000	8.155000
593.000000	802.248000	49.111000	0.707000	567.162000	8.164000
594.000000	802.588000	49.192000	0.708000	568.337000	8.181000
595.000000	802.588000	49.272000	0.709000	569.267000	8.195000
596.000000	802.588000	49.353000	0.710000	570.203000	8.208000
597.000000	802.588000	49.434000	0.712000	571.133000	8.222000
598.000000	802.917000	49.515000	0.713000	572.304000	8.239000
599.000000	803.593000	49.596000	0.714000	573.721000	8.259000
600.000000	803.593000	49.677000	0.715000	574.667000	8.273000
601.000000	803.593000	49.758000	0.716000	575.606000	8.286000
602.000000	803.593000	49.840000	0.717000	576.551000	8.300000
603.000000	803.593000	49.921000	0.719000	577.489000	8.313000
604.000000	803.593000	50.003000	0.720000	578.435000	8.327000
605.000000	803.593000	50.084000	0.721000	579.373000	8.340000
606.000000	803.890000	50.166000	0.722000	580.534000	8.357000
607.000000	803.890000	50.247000	0.723000	581.475000	8.371000
608.000000	803.890000	50.329000	0.725000	582.423000	8.384000
609.000000	803.890000	50.410000	0.726000	583.364000	8.398000
610.000000	804.219000	50.492000	0.727000	584.552000	8.415000
611.000000	804.219000	50.574000	0.728000	585.496000	8.428000
612.000000	804.521000	50.656000	0.729000	586.668000	8.445000
613.000000	804.862000	50.738000	0.730000	587.865000	8.463000
614.000000	804.862000	50.821000	0.732000	588.821000	8.476000
615.000000	804.862000	50.903000	0.733000	589.771000	8.490000
616.000000	804.862000	50.985000	0.734000	590.727000	8.504000
617.000000	804.862000	51.067000	0.735000	591.678000	8.517000
618.000000	804.862000	51.150000	0.736000	592.634000	8.531000
619.000000	804.862000	51.232000	0.737000	593.584000	8.545000
620.000000	804.862000	51.314000	0.739000	594.540000	8.559000
621.000000	805.160000	51.396000	0.740000	595.711000	8.575000
622.000000	805.160000	51.479000	0.741000	596.670000	8.589000
623.000000	805.160000	51.561000	0.742000	597.623000	8.603000
624.000000	805.160000	51.644000	0.743000	598.582000	8.617000
625.000000	805.160000	51.726000	0.745000	599.534000	8.631000
626.000000	805.488000	51.809000	0.746000	600.740000	8.648000
627.000000	805.488000	51.891000	0.747000	601.695000	8.662000
628.000000	805.488000	51.974000	0.748000	602.657000	8.675000
629.000000	805.488000	52.057000	0.749000	603.613000	8.689000
630.000000	805.488000	52.140000	0.751000	604.574000	8.703000
631.000000	805.829000	52.222000	0.752000	605.787000	8.721000
632.000000	805.829000	52.305000	0.753000	606.752000	8.734000
633.000000	805.488000	52.388000	0.754000	607.453000	8.744000
634.000000	805.829000	52.471000	0.755000	608.672000	8.762000
635.000000	805.829000	52.554000	0.757000	609.632000	8.776000
636.000000	805.829000	52.637000	0.758000	610.596000	8.790000
637.000000	805.829000	52.719000	0.759000	611.555000	8.804000
638.000000	805.829000	52.803000	0.760000	612.519000	8.817000
639.000000	805.829000	52.885000	0.761000	613.478000	8.831000
640.000000	805.829000	52.968000	0.762000	614.443000	8.845000
641.000000	805.829000	53.051000	0.764000	615.402000	8.859000
642.000000	805.829000	53.134000	0.765000	616.366000	8.873000
643.000000	806.157000	53.217000	0.766000	617.578000	8.890000
644.000000	805.829000	53.300000	0.767000	618.293000	8.901000
645.000000	806.498000	53.383000	0.768000	619.768000	8.922000
646.000000	806.498000	53.467000	0.770000	620.740000	8.936000
647.000000	806.498000	53.550000	0.771000	621.703000	8.950000
648.000000	806.498000	53.634000	0.772000	622.675000	8.964000
649.000000	806.498000	53.717000	0.773000	623.639000	8.977000
650.000000	806.498000	53.800000	0.774000	624.611000	8.991000
651.000000	806.833000	53.883000	0.776000	625.835000	9.009000
652.000000	806.833000	53.967000	0.777000	626.811000	9.023000
653.000000	806.833000	54.050000	0.778000	627.777000	9.037000
654.000000	806.498000	54.134000	0.779000	628.490000	9.047000
655.000000	806.833000	54.217000	0.780000	629.715000	9.065000
656.000000	806.833000	54.301000	0.782000	630.692000	9.079000
657.000000	807.131000	54.385000	0.783000	631.891000	9.096000
658.000000	807.131000	54.469000	0.784000	632.871000	9.110000
659.000000	807.460000	54.552000	0.785000	634.097000	9.128000
660.000000	807.460000	54.637000	0.787000	635.080000	9.142000
661.000000	807.460000	54.720000	0.788000	636.050000	9.156000
662.000000	807.131000	54.805000	0.789000	636.773000	9.167000
663.000000	807.460000	54.888000	0.790000	638.000000	9.184000
664.000000	807.460000	54.973000	0.791000	638.984000	9.198000
665.000000	807.800000	55.056000	0.793000	640.224000	9.216000
666.000000	807.800000	55.141000	0.794000	641.211000	9.230000
667.000000	807.800000	55.225000	0.795000	642.183000	9.244000
668.000000	807.800000	55.309000	0.796000	643.170000	9.259000
669.000000	807.800000	55.393000	0.797000	644.141000	9.273000
670.000000	807.800000	55.478000	0.799000	645.128000	9.287000
671.000000	807.800000	55.561000	0.800000	646.100000	9.301000
672.000000	807.800000	55.646000	0.801000	647.087000	9.315000
673.000000	807.800000	55.730000	0.802000	648.059000	9.329000
674.000000	807.800000	55.815000	0.803000	649.046000	9.343000
675.000000	807.800000	55.898000	0.805000	650.018000	9.357000
676.000000	807.800000	55.983000	0.806000	651.004000	9.371000
677.000000	807.800000	56.067000	0.807000	651.976000	9.385000
678.000000	807.800000	56.152000	0.808000	652.963000	9.400000
679.000000	808.140000	56.235000	0.810000	654.212000	9.418000
680.000000	808.140000	56.320000	0.811000	655.202000	9.432000
681.000000	808.140000	56.404000	0.812000	656.177000	9.446000
682.000000	808.804000	56.490000	0.813000	657.709000	9.468000
683.000000	808.476000	56.574000	0.814000	658.421000	9.478000
684.000000	808.804000	56.659000	0.816000	659.682000	9.496000
685.000000	808.804000	56.743000	0.817000	660.664000	9.510000
686.000000	808.476000	56.829000	0.818000	661.389000	9.521000
687.000000	808.804000	56.913000	0.819000	662.638000	9.539000
688.000000	808.469000	56.998000	0.821000	663.358000	9.549000
689.000000	808.804000	57.082000	0.822000	664.612000	9.567000
690.000000	808.804000	57.168000	0.823000	665.609000	9.582000
691.000000	808.804000	57.252000	0.824000	666.589000	9.596000
692.000000	808.140000	57.338000	0.825000	667.036000	9.602000
693.000000	808.804000	57.422000	0.827000	668.560000	9.624000
694.000000	808.804000	57.507000	0.828000	669.559000	9.639000
695.000000	808.804000	57.591000	0.829000	670.537000	9.653000
696.000000	808.476000	57.677000	0.830000	671.262000	9.663000
697.000000	808.804000	57.761000	0.831000	672.511000	9.681000
698.000000	808.804000	57.847000	0.833000	673.511000	9.695000
699.000000	808.476000	57.931000	0.834000	674.213000	9.706000
700.000000	808.804000	58.016000	0.835000	675.484000	9.724000
701.000000	808.804000	58.100000	0.836000	676.463000	9.738000
702.000000	808.476000	58.186000	0.838000	677.184000	9.748000
703.000000	808.469000	58.270000	0.839000	678.154000	9.762000
704.000000	808.469000	58.355000	0.840000	679.150000	9.777000
705.000000	808.469000	58.439000	0.841000	680.125000	9.791000
706.000000	808.140000	58.525000	0.842000	680.843000	9.801000
707.000000	808.165000	58.608000	0.844000	681.835000	9.815000
708.000000	808.140000	58.693000	0.845000	682.808000	9.829000
709.000000	807.836000	58.777000	0.846000	683.521000	9.840000
710.000000	807.836000	58.862000	0.847000	684.511000	9.854000
711.000000	808.140000	58.945000	0.849000	685.739000	9.871000
712.000000	808.171000	59.031000	0.850000	686.759000	9.886000
713.000000	807.836000	59.114000	0.851000	687.445000	9.896000
714.000000	807.836000	59.199000	0.852000	688.435000	9.910000
715.000000	807.496000	59.283000	0.853000	689.112000	9.920000
716.000000	807.496000	59.367000	0.855000	690.099000	9.934000
717.000000	807.496000	59.451000	0.856000	691.065000	9.948000
718.000000	807.496000	59.536000	0.857000	692.052000	9.962000
719.000000	807.496000	59.619000	0.858000	693.019000	9.976000
720.000000	807.496000	59.704000	0.859000	694.005000	9.990000
721.000000	807.496000	59.787000	0.861000	694.972000	10.004000
722.000000	807.496000	59.872000	0.862000	695.958000	10.019000
723.000000	807.496000	59.955000	0.863000	696.925000	10.032000
724.000000	807.496000	60.040000	0.864000	697.912000	10.047000
725.000000	807.496000	60.123000	0.865000	698.878000	10.061000
726.000000	807.167000	60.208000	0.867000	699.579000	10.071000
727.000000	807.167000	60.291000	0.868000	700.543000	10.085000
728.000000	807.167000	60.375000	0.869000	701.526000	10.099000
729.000000	806.493000	60.458000	0.870000	701.901000	10.104000
730.000000	806.493000	60.542000	0.872000	702.877000	10.118000
731.000000	806.493000	60.625000	0.873000	703.836000	10.132000
732.000000	806.157000	60.709000	0.874000	704.519000	10.142000
733.000000	806.493000	60.791000	0.875000	705.768000	10.160000
734.000000	806.157000	60.875000	0.876000	706.452000	10.170000
735.000000	806.493000	60.958000	0.878000	707.701000	10.188000
736.000000	806.157000	61.042000	0.879000	708.384000	10.197000
737.000000	805.829000	61.124000	0.880000	709.047000	10.207000
738.000000	806.157000	61.208000	0.881000	710.310000	10.225000
739.000000	805.829000	61.290000	0.882000	710.973000	10.235000
740.000000	805.531000	61.374000	0.883000	711.681000	10.245000
741.000000	805.531000	61.455000	0.885000	712.630000	10.259000
742.000000	805.531000	61.539000	0.886000	713.599000	10.273000
